label,text
1,100 days til Christmas bitches
1,@Dalton_ryann laying in bed bout to pass out 630 is gonna be a bitch
1,&#8220;@_Perarl: Im so happy in the morning after I shave my pussy cuteness always sets me up for a good day&#128522;&#8221;u need some dick
2,"&#8220;@PlMPCESS: In the fashion world ""urban"" means ""stolen from black people"" its ghetto on us, and urban on them haha http://t.co/S0XWGfLJ9C&#8221; &#128588;"
1,@Tristine214 I swear des hoes just making up challenges now
1,"""Walked in that bitch like, NIGGA WE MADE IT!"""
2,RT @Harry_Styles: @kathygriffin I just found an Oreo in my pocket... Is it yours? Thanks for looking after it .xx
1,"""@A7XDemery: I'm a fucking fag they said"""
2,&#9733; BEST ASIAN MASSAGE ON THE Brooklyn Park slope --TOP RATED SPA &#9733;718-622-0221 - 24 http://t.co/6ZUxaQeaVL
2,"@Victoria_Star1 haha..monkey feet,i like it..but 4 real,feet are magical on a back..it smoothes every nook and cranny of tightness ;}"
1,&#8220;@ToriJBerman: Lover http://t.co/pJphVGW4F2&#8221;my old bitch &#128514;
1,&#8220;@IIXIXIII: Honesty is all I ask for&#8221; you ugly then a hoe then
1,#tweetlikelexi Nah we not gonna sit down we gonna walk it out bitch.
2,I would describe @whatupag's work as blaxican.
1,&#8220;@Bossman_Carl: I just wanna do something for somebody&#8221;boy sound desperate than hoe how you bout you start off and flat that nose of yours
1,"@Lillian__Taylor I'm apparently the ""Good Luck Chuck"" of bitches. -.-"
1,"""@CauseWereGuys: Going back to school sucks more dick than the hoes who attend it."""
2,RT @badblogger69: @wenchbucket that monkey is from hell
1,@NYRKelsMads Thanks for calling me a fucking fag.
1,"""Fresh nigga so you kno I need a clean bitch... Who kno I'm working cuz I wanna see my team rich."" http://t.co/Cgx3HNAK9A"
2,The brownies I just made are a sin
2,"RT @iLoveyou_Autumn: Bruhhhhh, I want some Oreos and milk. &#128553;"
2,@AutyAut_ I miss you!!! *Eating as we speak* I miss you red bone and that cooking &#128553;&#128553;&#128553;&#128525;&#128525;&#128525;&#128542;!!
1,&#8220;@H8UHOES: Lmao lexy such a hoe &#128514;&#8221; lmfaooo
2,RT @FoodPornsx: Oreo ice cream. ~ http://t.co/thrkAobdVj
2,@carpedehope not if you're standing in btw the yellow lines
2,Jihadis circulating a video of the killing by Boko Haram of a Nigerian pilot captured after his helicopter was shoot down
2,"@StPaul_Brandon 
She colored not Lebanese"
2,@k_tempsss lol then they have one more flavor I think it's yellow idk.. But yea there bomb.
1,&#8220;@dominiloka: My daughter makes me with I wasn't a hoe from age 18-25&#8221; u on a roll tonight
1,@Andreaa_olvera prego bitch
2,RT @Harry_Styles: It was all yellow. http://t.co/xB4dkWuoKi
1,@Hunglikerobby_ @triple6em96 @bbluedreamm I was nice to the dumb bitch then she puts her nose all up in my business Eat shit white trash hoe
1,@TheSeanyV subtweeting and using hashtag oomf what's the difference :P jk just jerkin' yo dick ya nigger faggot.
1,"""@alexissixela__: &#8220;@white_thunduh: I legit watched it for about 30 or 40 seconds &#128529;&#8221;SO DID I WTF"" prob cause were retarded smh"
1,"@BarackObama glad you brought that kid home, but he fucked up and should face the UCMJ. don't care about Taliban pussies really."
1,@CayMarieee oh bitch but you couldn't answer mine when I needed a paccage delivered to your house ! So Fucc off &#128514;&#128557;
2,RT @Krislisisms: Today something is dope. Tomorrow that same thing is trash. Next month it is irrelevant. Next year it's classic.
1,&#8220;@ThatIrvNation: Today was a long practice&#8221; bitch no it wasn't &#128529;
2,"Frozen peas and 
ibuprofen. My new best friends # cripple"
1,&#8220;@__thaRealist: &#128530; dis hoe BRI will fuck up a wet dream&#8221; Pop up in the dream like http://t.co/aSiQg6EBPb
2,"@ItsMander 
You tryin to say ofay?"
1,"@ASAP_RocKI_ @HuhWhatsACondom *sighs* 1. Not a bitch. I'm a woman. LEARN THE DIFFERENCE. 2. I KNOW I'm fat. 3. It's called a scarf, dumbass."
1,"""@jacaxeltlu: Eventually every bitch turns into that hoe."" # Truuu"
2,I almost stepped on a bird running around the floor ah they are so creepy
1,@HoudiniOfCod no send the fucking challenge quit being a pussy
2,People who chose the country over the City are miserable trash. They deserve neither respect nor consideration. They are less than scum.
2,This is why my mother isn't allowed to make brownies http://t.co/h0cFT5wcBV
1,&#128064; RT @PrettyDamAmazin: These bitches started shooting at my party. Fuck New Orleans
1,&#128514; RT @LaShana_Sinead: Mimi too old to be covering her titties during sex&#128514;&#128514;&#128514; bitch you childish
1,&#8220;@_OttoMattic: How you make a salad and have no vegetables on the bitch?!? Give me a break. &#128514;&#128557;&#128514;&#128557;&#8221; potato salad
2,"RT: Thank you, Captain. It'll never be the same. @Yankees #Jeter#2 http://t.co/EIe8D8C5cj&#8221;"
2,@yooperslayer better off banning teabaggers and their anti American supporters
1,@Im_Thirst Shin's a faggot. I'm glad your chipped him.
1,@FlawlesS_Dv @AboutStrafe @NexSmitsky I also like how I'M called the hoe when I've been saying stop.
1,@SoTrippyWhit remember that African bitch we used to work with at CMI?!
1,@LlishaH LOL! It's an acronym for: that hoe over there.
2,"RT @Brianhopecomedy: &#8220;Daddy, Batman&#8217;s parents are dead.&#8221;

&#8220;Yup.&#8221;

&#8220;And Superman&#8217;s.&#8221;

&#8220;Yup.&#8221;

&#8220;What am I going to be when you die?&#8221;

&#8220;Sad ho&#8230;"
1,&#8220;@TwittahCween: Always tryna degrade girls&amp;shit &#128530; when really..pussy&amp;ass is almost all yall think about so shuuutt iittt .&#8221; Sometimes
2,@MissRobinV that pic with the red bone in braids and that tiger in the back for sale?
2,"You know I'm not big on the NFL, but I'm so sick of hearing all of this ""Black and yellow"" shit. LOL @ bandwagon fans and hell, GO PACKERS!"
2,Early bird gets the worm! &#128027;&#128036;
1,@JennyReyes42 @iamadamg_ awwe i love you too jenny! Your so damn perf &amp; NOT ugly. Seriously dis bitch must be blind!
1,"""Niggas always yelling ""Fuck bitches, Get money"" meanwhile they're broke and still want the bitches&#8230;."""
2,@RebellBlume Hats on us not trash tho lol
1,@LowworldsFinest @1stblock_thomas man y'all niggas chill man I'm High af tho . Y'all niggas ain't even tell me who the hoe is &#128564;&#9995;
2,@MissYankee @Sportsteamnews Looking at the Royals and wondering what could have been if we didn't decimate the Yankee farm system.
1,@Mattyfatass pussy shit
2,"Don't dance, Iggy. It's trash just like your music."
1,"@Taste_My_Lips57 she like ""imma stop talking to you because you vibing in them headphones"".Talk to me and come get this pussy in other words"
1,@Juice__2 faggot
2,Watching #Steelers colts getting blinded by the Steelers uniys look like bunch of bumblebees
1,"""@clayton_jenn99: I'm gonna miss that bitch of a bus driver...""no you won't. Don't lie"
1,@Adrian1_knowsu nigglet &#128530;&#128536;
1,@HazelEyedBarbi She walks away!? What a pussy.
2,This car has two registration tags. Both yellow. One for 2014 &amp; one for 2005. Wth http://t.co/mdeD4a2soY
2,RT @AP: Lifelong Yankee fan puts aside rooting interest and returns lost Red Sox World Series ring to rightful owner: http://t.co/GDLcpWDNoo
1,"@TheNitPickster LOL, AutoCorrect is a bitch, but voice recognition is much faster than typing."
1,@ICBC_World214 that hoe out now
2,RT @Henry_3k: When I was little I remember laying horrified in bed as hand puppets held a mock trial convicting me of putting my hand up th&#8230;
2,@ravenalegria13 @prattprattpratt I was impressed that anybody could chug a Smirnoff Ice that quickly.
2,New @TimbersFC jersey should be yellow with a green chevron stripe like charlie brown's jersey
1,&#8220;@__Neecol: Like why tf is this bitch following me ?&#8221;&#128064;
1,"@Are_Ohh_Bee bitch you up and joined the fucking army and those of us around this bitch was like ""where the fuck rob go to the fuckin army?"""
1,@LexiLanxon ratchet white trash
1,@YourDudeFerg like a tree in this bitch? Asshat.
1,@ShareA40Ounce bad bitch with an open mouth
1,&#8220;@_ajoyaaa: Victor &amp; shawn legs don't hurt? They jigg every damn night &#128530;&#8221;&#128514;&#128514;&#128514;
2,RT @ImHis_Treasure: For the last few weeks my name been cripple &#128555;&#9855;&#65039;
1,"@DignifiedPurity LMAOOO @ ""black fag""..... why did I misread that??... I'm blocking you"
2,"@pcrossvol there's always one...they never realize they are the worst- the unsolicited unaffiliated trash talker"""
1,"""@Ferocious_Ghost: @1stName_Bravo Aw."" ...fag, don't tweet ""aw"" to me lol"
1,"1. Pretty close &#8220;@Rosegoldracks: 0 trash ass nigga
@07Cannon: &#8220;@Rosegoldracks: Quote this and I'll guess your body count&#8221;&#8221;"
2,"RT @SportsCenter: Storybook ending in New York. Derek Jeter walks off a winner at Yankee Stadium, http://t.co/pRS2lWATK7"
2,&#128520;&#127383; we snap chatted for one night lol. But you're cute. Snapchat me back nig
1,@LupeFiasco You and @TalibKweli should name a group called MOB - Moaning old bitches
1,@SAULSOF1LTHY you aint shit pussy lol go get hit you aint been touched in 10 yrs lmfao
1,&#8220;@Leelucas_: @100046729 fuck you ugly lol show them teeth&#8221;&#128514;&#128514;&#128514;&#128128;&#128128;&#128128; bitch fuck u
1,@REM_2014 @FunnyPicsDepot @DavetheBrave1 bitch ass voices in his head haha
1,"@NoInfidel33 now kindly fuck off, like you said you were..twice! you sound like a little bitch...bitching! 
FUCKIN STALKER!"
2,#THEBOONDOCKS at 10:30 my nicca!
2,RT @anilkohli54: @mediacrooks so the ball did roll down the slope &amp; found a natural spot @madhutrehan defending brother &amp; the scumbag @sard&#8230;
1,"""That girl is plain looking borderline ugly &amp; chunky"". Hey at least she's got a nice smile &amp; a great personality."
1,@BeanRozay im Tokyo but I get higher than a jet. Killing these dog ass hoes had to send em to the vet! Produced by @TNKTheMonstah
1,@Almighty_Woo he said he got you in workouts pussy!!!!!!
1,@KeiveeB shut up bitch it ainn complete witout Money Melle n it
1,@DavetheBrave1 perfect smoking weather haha bro I ain't even in my hood yet and I already got hoes trying to say was up from other towns
1,@CallMeRenee_ dam bitch
1,@BOSSBITCHDAPHNE yours a dyke&#128514;
1,"""I got a sister, she told me stop calling women bitches.."""
1,@Police_TactGear Article is flawed. Took my first CHP with BRPD. Was well done. Even had 2 ghetto gals with a jammy Hi-purnt 9 but well done
1,@BigQuinn_Liam @RJ_Diego11 did you get your volcano yet faggot
2,"RT @skullmandible: Now Call Down Your Dark and Your Cold and Be Damned, Charlie Brown"
2,"@MrFayoh Im a proud wacko bird, how bout you?"
2,"""@DunderbaIl: I'm an early bird and I'm a night owl, so I'm wise and have worms."""
1,@Eric_Mariners @JC_1221 point that sasquatch bitch out
1,"@KoryKisling we gotta get like 20 heads to go. Everyone brings tree, some bring food, bitches, and liquor of course."
2,"@DinoLich Don't yell at me, I love both of the evolutionary lines. @ClaudiaVice despises the trash buddies."
1,&#128165;&#128162; on the pussy http://t.co/mWXQnjm4So
1,@TheMoeeee bitch go shoot some balls of paint. Ole hobby finding ass
2,Got to 8 on flappy birds can you say happiest girl on earth
1,"@UptownRaised Shame that your mama didn't teach you not to call women ""bitch"". Well, we all ain't that fortunate, I guess."
2,@Lucci_Dpc What did I prove for you? That you're blissfully ignorant? Group thinker? Political chump and race traitor?
2,RT @Alleycelestine: &#8220;@ViriDoesItt: Kissin small lips is trash lol..&#8221;!!! Yessssss
2,"Foley Abduction Linked to British Jihadi Kidnapping Ring http://t.co/X6SIP3woXb via @joshrogin, @elilake"
2,"@TeamSky yellow in paris! Fantastic effort from #AllezWiggo and #VroomFroome..now just the last stage up for grabs #GoCav #TDF12"""
1,&#8220;@SoDamnTrue: I live in constant fear of being shit on by a bird&#8221; well this actually fucking happened to me before sooooo. &#128529;
1,@RavenPeltier_ these hoes ain't loyal
2,@ToWherever yay im a whitey :3
2,RT @GianneNichole: trassshhh RT @Willie_OBeamen: Them 13's that come out this weekend so trash!
1,"""I used to dress up like a cop too.""
""Oh really?""
""Yeah...right after 9/11...mad pussy.""
""Really?""
""Yes...I'll NEVER FORGET."""
1,&#8220;@NigggaPino: Splash onna bitch Wednesday tomorrow&#8221;
1,@OMGitsKariC ima call his retarded ass
1,"""@_GeeWillikers_: Ass slapping is one the greatest things. Haha. &#128527;"" I slapped a girl on the ass. . She got mad I aint get pussy for a week"
2,RT @AvengerStratus: There's nothing hotter than a pale albino chick who can play guitar.
2,@Titan4Ever2488 some Mets fan tried telling me Rivera isn't of the best Yankees of all time because he is just a closer. WTF
2,RT @FolllowEsteban: I think the Clips and Thunder would've gave the Heat a good as well...the East is just trash
1,@CallMeRenee_ bitch im too mad im finna throw this bitch outside
2,"@antiamnesty @AppSame @WhiteHouse 
I agree 100%. No naturalized citizenship, no anchor baby amnesty. All go to parents country of origin."
2,"@eruditetina @Orgleader Hey @RevJJackson why dont u get ""involved in black on black situations""? 'Cause hate whitey? B honest now #MikeBrown"
1,@Morning_Joe You bitch and complain about how bad our vets are being treated yet you are still willing to send them off to war? Sick idiot!!
2,RT @jay_ibarra95: Your tweets remind me of the times when we did the Oreo milkshake runs @ 1am in the morning !! &#128514;&#128557;&#128557;&#128557; @Vikyfdez15
1,"&#8220;@TinnyTimm: &#9994;&#128558; u r gey af. But you're my boy I'm glad I'm close with you. You dumb bitch&#8221; how guys say ""I love you"" &#128527;"
2,"@TMark617 feel same way about New England Patriots &amp; New York Yankees. But unlike u, I've worked in Boston &amp; NYC. Texas prison is upgrade"
1,@ColeMcDowell2 someone sent this to me months ago bitch
2,@charloosss @keepitplur @nicoleariel_ I'll chug my tall can . but homegirl won't approve lol
1,@KayFLiii fuck bitches
1,"""@CauseWereGuys: On my way to fuck yo bitch http://t.co/j906T5zE2R"" me as a 9 year old"
2,"RT @whitbreezy: Once I get a cold beer in my hand there ain't no mistakin who I am, I can't hide my redneck side"
2,.@AussieGrit loves Austin: http://t.co/HTtbU4OmZy Webber such a boon for @FIAWEC. #6HCOTA
1,@FlyGuyChanze lol you tell that bitch
2,&#8220;@Iifetip: Kit Kat brownies. http://t.co/40W2a8qlBy&#8221; making.
1,@DeeRay_FRESH - pussy &amp; purp.&#128514;
2,@HarleyyyQuinn_ trash
1,"&#8220;@JulianSantomaur: 5""0 with 30 hoes on my dick #sweg&#8221; you have learned from the best"
2,"Note the rocketeer removes cardboard from launcher and carries it to a trash bin before fleeing.
#TidyTerrorist

http://t.co/sb3U1XpeG4"
2,Free wop
2,"@lloyd7121 @jjauthor @petermickley 
Approximately 1/2 in one crash. There wasn't supposed to be that many members of a seal team on one bird"
1,@ZayCoolAF #yeet we gotta do at least 3 and drop them bitches in like 2 month intervals or some shit
1,"&#8220;@HarrysBoyLouis: &gt;&gt; Homecoming in 2 days &lt;&lt; http://t.co/M6r2lWAFRV&#8221;

Bet u didn't even have a date bitch, I just went and say in the corner"
1,1 good girl is worth 1000 hoes
2,"Tracy Morgans car wreck and the press was covered by Zappa in the 60's...""Some joker with a brownie and ye'll see it all complete"""
2,@skyereyes_ you a Oreo cookie now.
1,@VinniePolitan the cunt needs her hands cut off!!!!!
1,""" Keeks is a bitch she curves everyone "" lol I walked into a conversation like this. Smh"
1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Latina | Latina mature Big pussy http://t.co/D4ICvCz1Bk"
2,Looks like the #Yankees will be competing with #Boston for the East cellar this year #MLB
2,"RT @desusnice: ""In 2014 you tweeted that Migos were trash. Care to explain?"" - 2064 Supreme Court Confirmation Hearing"
2,RT @AnnTelnaes: Halloween candy corn bird http://t.co/kTNbyuTYKw
1,@TedNugent Why werent you so gung ho when you got drafted instead of shitting yourself? You seem like another Repcon Chicken hawk..
1,@Ashlynohma wtf I DMd you bitch
1,@SayitAINTChey! This bitch is RTing hella cheese tweets right after I said I was lactose intolerant!! Why you gotta do that to me?! ;c
2,I cannot express how infinitely better the book is to this trash.
2,But rich is a light skin coon. So it's expected.
1,@MarcSesslerNFL ya 5 games are you a retard?
2,"@NoShtickZone Charlie Brown
A Christmas Story
Rudolph, but only because of the island of misfit toys."
2,R&amp;B is so trash now compared to early 2000's.
1,&#8220;@AdamRotter: Watch: Prust tries to hit Hank during break play http://t.co/fZ6lxcS3ok&#8221; @BrandonPrust8 pussy attempt by a pussy #mtlhockey
1,#Fact females that tweet ALL the dayum day r hoes that need attention #ijs #wontgetme
2,"RT @InNewZealand: The Knicks are still trash, Melo signed for the money he don't even care about being on a good winning team."
1,@SchulzGrayson @Dswizzle3 if your going to talk shit at least back it up and fight bitch ass nigga i swear u niggas from are fake pussy boy
2,RT @TheOrlandoJones: Funny how people who take their fantasy sports leagues very seriously are celebrated while those who play D&amp;D are mock&#8230;
1,@NjzFinest_ your such a bitch lol&#128564;&#128564;&#128564;
1,"@TheRealTahiry lmao, your just a dumb hoe that budden made popular, please stop, your irrelevant and no one cares about you slut."
1,@Hunglikerobby_ @emmadiabetes I have an open mind and that bitch Beyonc&#233; is crazy&#128528;
1,@Belbert11 @BuhrowAustin well looks like I'll be buying you two a big bitch box of Busch NA &#128129;
1,"""&amp; he's gone always be a hoe"""
2,"@AllieLexiLove I like them dark, light, Carmel, white, red, tan, yellow, blue, purple, green. It doesnt matter what color they are"
1,@ the person who significant other a hoe and you the s/o cheating
2,I like the Yankees toinight -107 http://t.co/J4rhaMBu
2,You wanna find hoes on here? Just follow the chicks who reply with heart eyes under sex gifs
1,"@ItsMander
Is you sure you ain't colored?"
2,Islamic Jihadis run away to Pakistan @PureMonotheist @BemetOr8 #UniteBlue
2,@Mr_Ritchie_J 5 of us decided to drink Everclear and go to a Yankees game.. Only two made it to their seat
1,@AARONCARTER push me on the wall slowly take my panties down and write alphabet with ur tongue on my tight pussy
1,@YunGMiGo lol da only reason I can't talk bout da present is cuz my nicca hurt n ain't played all yr
1,"12 was like ""Blocked bitch"" &#8220;@NoBeeetch: Don't start ""@bdoulaoblongata: They are blocking us in #Ferguson http://t.co/ymPzHmzUxG""&#8221;"
2,RT @JohnBishop100: Top tip of the day - if you want to be inconspicuous at an Elbow gig - don't wear a yellow jacket!! http://t.co/KQYiZmZb
2,#southcarolina has a highschool graduation rate near 50% and that's why they have so many uninformed #teabaggers #morningjoe
2,@Charlie4927 @StacyDmomof5 @RevkahJC @cantUCIMblonde @Kacado @PattiSM74 Hi Charlie
1,"@DJSuggablack some people do shit to get shot at and then be like ""people hate me, I dodge bullets"". Karma is bitch."
2,"@SelfCuttingGirl @AnthonyCumia I thought he would think it was cute...you know, like when you shut your clam up for 5 minutes! #dunce"
1,@TheDevonClarke @nick_scott25 faggot scoon you wanna ball?
1,@LongLiveChris__: Atlanta niggas* @NerdLifeThuggin: Bay niggas gotta chill. RT @LawTooRaw: I'm shitting on you hoes. http://t.co/XA5INg0sc6
1,&amp;&amp; when Tha bitches start hating &#128553;&#128553;&#128129; that's wen a bitch lost me &#128588;&#128168;&#128591;&#128175;&#9996;&#65039;&#128581;&#128064;
1,@CsSalazar15 see bro pussy changes you &#128514;&#128514;&#128557;&#128527;&#128527;
1,"""@BeenFLYnSolo: ppl talk bad about the ghetto/hood ... but as a kid growing up, a nigga had funnnnnnn !"""
1,"""@Loveable_Aizah: Big booty hoes everywhere sheesh &#128525;"" damn &#127807;&#128064;&#127807;"
2,@sippey That's where birds came from.
2,RT @TweetTully: This is so great. Regular season ball is for the birds
1,&#8220;@_BeautifulKeezy: these hoes be playing w/ me like I won't send baby Cain at they niggah !!&#8221;yesss messy.
1,@ArlisDoNotChill @ChiefKeef3OO wheres my bitch wit my sammich then?
2,"If someone pushes you too hard today, they may be surprised ho... More for Capricorn http://t.co/3kpy22pi0E"
2,That front flip was trash. That's how I front flip into the swimming pool and land on my back every time.
2,Lmao RT @iPOSTBADTWEETS: Lowkey Peyton Manning trash
2,&#8220;@JayGorgeous: i need more beanies&#8221;just ordered two true religion ones lol
1,"@Arctic_Nation yeah, these bitches aint shit tho"
1,"@SalaciousSully Tony drinking sloppily and saying 'What? I cunt hear you, bare ass me again'"
1,@CallNeeshCakey umm bitch hello I was not alive so I clearly DOBT have it
1,@KazAtta @thesaidabdi dont get it twisted said aint playin ny state of mind when bitches is around *clicks link*
2,Im ready for today &#127936;&#128308;&#9898;#iu #iubb #hoosiers #hoosierstate #ncaa #big10 #michigan #gameday #btown&#8230; http://t.co/6g7JNMoW
1,@Lord_Fernandooo stfu nigguh I've been reading the manga for the longest and you know that
1,"@GossipCop the coon, n coon wanna b got what they should have, except should have been more time in jail"
1,@ShareA40Ounce trying to get a job after age 50 is a real bitch let alone a new career. Out of work 1.5 years. About to be homeless.
1,&#8220;@_getMEAUXmoney: Nobody cares about KIRK Bosley no&#8221;I care bout my cousin hoe
1,"&#128521;&#128077;
#yep #donttryme #bitch #bitchmode #testme #Truth #trust http://t.co/ky9Fi39zUx"
2,"@claraoswined cute, but I love her yellow raincoat the most, the contrast with that&amp;her hair looks so cute! :P I love her face in your icon!"
2,"So, I can get into something closely approximating the full bird of paradise yoga pose. TIME TO MAKE MY RAGDOLL COSPLAY"
1,&#8220;@Magssca: @Adrienne_Bailon bitch U TRIED IT . U deserved every foul word that came out Chris mouth &#128133;&#9749;&#65039; bye hoe&#8221;&#128514;&#128557;&#128514;
1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #HiddenCams | Amateur boy fucking bitch hiddencam http://t.co/Bt8C6qQCTd"
2,RT @IAMMISSRAMIREZ: Charlie Sheen is the man lol http://t.co/FCfSbvAphh
1,&#8220;@CallNeeshCakey: I wanna go to this lil shit tonight...but the way how bitches faces be set up ...I be wantin to slap em when I see them&#8221;&#128553;&#128557;
2,"@CallNeeshCakey no , a pop wop &#128514;"
1,"""@__youreWelcome: Im a boss ass bitch"" ...that needs to sit in a corner"
1,&#8220;@theHIGHESTpeak_: If you got netflix watch fresh that hoe live&#8221; from now on my name is Chuck E I'm not chuckie no more &#128514;&#128514;&#128514;
2,Money hungry hoes they can never get a crumb
1,"@Cuner Makes you a pussy. Making stupid internet threats. You're a child and if it is about you which idk if it is, it's probably deserved."
2,So I'm at #tedgibson and Ted is getting his hair colored right beside me. Heeeey!
2,This Charlie Murder game is pretty dope #Xbla
1,@SeymourBlanco you were supposed to hang w me this week nigger
2,RT @MirrorWeirdNews: Adorable tiny monkey showering in a sink is the cutest viral video you'll see this weekend http://t.co/cwc0b0Z9PB http&#8230;
2,@37738921 reminds me of Oreos lmao
2,RT @davidcomanhidy: It is well known that @centerplate supports cruelty to birds. #saveanimals-sign this petition: http://t.co/t07KZ5myEv h&#8230;
2,Early bird get the worm.
2,RT @WORIDSTARHlPHOP: This talking eggplant skurred af https://t.co/KDwoApyvD0
1,&#8220;@victoriag3618: So that history test made me its bitch &#128514;&#128542;&#8221; haha
1,""" yall niggas b cuffing hoes cause yall aint never have bitches """
1,&amp;&amp; some of you hoes too... http://t.co/yJPSMAS4k2
1,&#8220;@DuncanHines_: @KB_Three fck you nigger&#8221; lol jk bra
1,&#8220;@jcash___: @VoiceOfDStreetz noll nigga I'm Talm bout Tt and juice &#128514;&#128514;&#128514; @FreeMolly_&#8221; me too! Ion hoe Em
2,"Its #ArabSpring Training, Charlie Brown! #rejectedpeanutsspecials"
2,RT @Cajun_peach: Because humans aren't delicious ho RT @peta: Smarter than dogs AND your 3-year-old child. So why EAT them? http://t.co/eRT&#8230;
2,Jihadi propaganda ploy:US had Gulf countries publish pics of their pilots 2 deflect Sunnis anger from itself &amp; iran http://t.co/pFxYby2c15
2,"I'm going to dress up as trash for Halloween. Oh wait, I look like that everyday."
2,RT @charcharkuhlman: First day of spring break: ate half a pan of brownies &amp; watched 6 episodes of Parks and Rec with @victoriakuhlman &amp; @E&#8230;
1,"#DegenerateArtist Can't do it ALL on CARD&gt; I'm not a French Muslim retard&gt; I don't expect or demand a child bride yard, cuz I got MAN DICK&gt;"
2,Indiana lost to Bowling Green. Big Ten continues to be trash.
2,This is why nothing gets done. Morons like Coburn trying 2 ad a gun amendment 2 a public works bill. Push back on the #teabagger #morningjoe
1,&#8220;@__kiante: &#8220;@1017_Sqquad: Iont got not type ... Bad bitches is the only thing that I like&#8221; ayeee!!&#8221; Throw that ass in a sphere &#128064;&#128514;
2,International law enforcement operation disrupts Shylock banking malware - PCWorld: International law enforcem... http://t.co/NPVP80gFh6
2,&#8220;@CommonBlackGirI: here&#8217;s to all the kids who have never found their name on anything in a souvenir store&#8221; thanks mom for the ghetto name.
1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Anal | Anal gaping tranny play panty nylon part http://t.co/35oTesnwmx"
1,&#8220;@TyLawson3: F**k it!!!!! I'm never wearing my headband again either!!!!!!&#8221; but you don't hoop like a lil bitch tho...
2,RT @TheVoiceOfMiami: Miami* RT @PacDaGoat: Houston has so many trash drivers
1,"""Don't make me make you fall in live with a nigga like meee..."" The birds 1&amp;2 are my favorite songs by Weeknd"
1,&#8220;@candacevon: Niggas talk more then bitches these days &#128530;&#8221; #facts
1,@BeattyJustin @KYOppCoalition And just what is that bitch gonna do for women?
1,&#128119;&#128119; you needa stop sucking dick hoe &#128514;&#128514;
2,@TomCrean ill scream from France for you Tom! #IU #iubb #hoosiers #creanandcrimson
2,@michelle_westt birds of a feather..
2,RT @EarthPix: Up with the birds to fish on the Li River http://t.co/XnrAlT1PHM
1,@GossipCop screw the little porch monkey!
2,Photo check for background spooks. http://t.co/Hx1wghJAzy
2,Let's be serious. Most fans/callers wanted to run heavily and dink and dunk. doesn't work great against a D you can't get extra yrds against
1,"@MisterDimmadome 
spiked that bitch
damned nailed her down"
1,"&#8220;@MorganSmith_20: @Luke_Turner_88 so many hoes, that's why&#8221;preach"
2,This morning is brought to you by Emergen-C. I really need to nip this cold/flu business in the bud. #NoGermsWanted
1,@Bossman_Carl lmaooo naw nigga imma stay right in your mentions hoe
1,"@TitsOfAnarchy 
I glads dis colored man cans be of soyvice fo da white man"
2,@DannyMndz93 @Titan21Mtzzz he's still a pogue though
2,"RT @Thatindianbruh: Rise of the planet of the apes doin a musical???

http://t.co/9ZxzlHti2M"
2,@Yankees team sucks
1,@AlexaDelsanter karma is a bitch
2,"Whipped cream &#9829;,&#9829; #endlesslove"
1,@LittlecBeadles bitch follow me
1,@CharlseyKay Homeee fag
2,"RT @JoshYohe_Trib: I wrote whole game story on how Orpik shut down Ovi two nights in a row. Many of you will mock this. But he was really, &#8230;"
2,I wonder how many Yankee fans are hurt that Derek Jeter is out until after the all star break lmao &#128514;
1,@Ch4BrickTamland @Ch4BrianFantana yes because I too want to be fat and have a fat bitch wife
2,"@spence1reed_ bro , i heard slaughter songs .. they all trash .. they just freestylers"
2,Ain't no love in the ghetto &#128148;
1,@J_Dun54 awww shit lol I want my money too bitch. Who else I give one tO?
1,"@MikeTheStatey #Sequester 
Den the fat colored girl chased me down day street while she swingin da table wit one arm... I wants my pay!!!"
1,@TrillVanillaaa bitch
2,"RT @kristinhersh: my son, Wyatt: ""do rednecks have mullets to keep from getting red necks?"""
1,&#8220;@HaiFuckedYoGirl: Eat her pussy nd look at her like this &#128540;&#128541;&#128540; http://t.co/ksazoyurxv&#8221;@KellieNehls
1,&#8220;@mckinley719: @vintagebeezy15 luhv u tioo!a!!!&#161;&#9829;&#9829;&#8221; drunk bitch lol
2,Chance is trash
1,"&#8220;@ChanelleLeee: you boney little hoe ""@wizkhalifa: Smile for the day. http://t.co/DcXdFtjSjt&#8221;&#8221;

This is funny? :/"
1,"@Darth_Snuff I'd sell anything if people are willing to buy it, how highly do prostitutes think of their pussy to sell that"
2,"@DivaMonRoe2uHoE @CheefPolo hoe hoe hoe, merry Christmas"
2,You're all just crows on the power lines.
1,@JustKarahn bye hoe
1,@RobinColdiron those god damn bitches smh run away!!!
1,"""@rugbysocklad: Lads being Lads! http://t.co/f3UJcYJ4OF"" fuck yeah. I love scally lad action. Hot trainers too."
1,@Dswizzle3 oh hell no u have no swag whats so ever not even a little bit with dem cheap ass pugs and why so have a rag on bitch u not black
1,@Italian_Montana im a boss ass bitch
1,@CallMeBuffy sockin bitches in they mouf
1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Ebony | ebony texas bbw with big deep pussy http://t.co/dBbxsoW8M2"
1,@SimonCowell what a little bitch
