label,text
tech," Games aimed at ""casual players"" are set to be even bigger in 2005, according to industry experts.  Easy-to-play titles that do not require too much time and that are playable online or downloadable to mobile devices will see real growth in the coming year. The trend shows that gaming is not just about big-hitting, games console titles, which appeal more to ""hardcore"" gamers, said a panel of experts. They were speaking before the annual Consumer Electronics Show in Las Vegas which showcases the latest trends in gadgets and technologies for 2005. The panel also insisted that casual gamers were not just women, a common misconception which pervades current thinking about gamer demographics.  Casual games like poker, pool, bridge, bingo and puzzle-based titles, which can be played online or downloaded onto mobile devices, were ""gender neutral"" and different genres attracted different players.  Greg Mills, program director at AOL, said its figures suggested that sports-based games attracted 90% of 18 to 24-year-old males, while puzzle games were played by 80% of females. Games like bridge tended to attract the over-50 demographic of gamers.  But hardcore gamers who are more attracted to blockbuster gamers which usually require hi-spec PCs, like Half-Life 2, or Halo 2 on Xbox, also liked to have a different type of gaming experience. ""When hardcore gamers are not playing Halo, they are playing poker and pool, based on our research,"" said Geoff Graber, director of Yahoo Games, which attracts about 12 million gamers a month.  With the growth of powerful PC technology and ownership, broadband take-up, portable players and mobile devices, as well as interactive TV, casual gaming is shaping up to be big business in 2005, according to the panel. The focus for the coming year should be about attracting third-party developers into the field to offer more innovative and multiplayer titles, they agreed. ""We are at a time where we are on the verge of something much bigger,"" said Mr Graber. ""Casual games will get into their stride in 2005, will be really big in 2006 and will be about community."" With more people finding more to do with their gadgets and high-speed connections, casual games would start to open up the world of gaming as a form of mass-market entertainment to more people. Key to these types of titles is the chance they give people who may not see themselves as gamers to dip in and out of games when they liked.  Portal sites which offer casual games, like AOL, Yahoo, and RealArcade, as well as other games-on-demand services, allow people to build up buddy lists so they can return and play against the same people. This aspect of ""community"" is crucial for gamers who just want to have quick access to free or cheap games without committing long periods of time immersed in £30 to £40 console or PC titles, said the panel. About 120,000 people are expected to attend the CES trade show which stretches over more than 1.5 million square feet and which officially runs from 6 to 9 January. The main theme is how new devices are getting better at talking to each other, allowing people to enjoy digital content, like audio, video and images, when they want, and where they want. "
sport," Liverpool legend Phil Thompson has pleaded with Steve Gerrard to reject any overtures from Chelsea.  The ex-Reds assistant boss also warned that any honours won at Chelsea would be cheapened by the bid to buy success. He told BBC Radio Five Live: ""Liverpool would think about any bid made but it will all be down to Steve in the end. ""But it wouldn't have that same sweet feeling at Chelsea, where it's all money-orientated and about simply buying the best."" Thompson reacted sharply to some Liverpool supporters, who criticised Gerrard's performance in the Carling Cup final against Chelsea. A number of fans questioned Gerrard's commitment and sarcastically branded his own goal in Liverpool's 3-2 defeat as his first goal for Chelsea.  Thompson added: ""I heard those comments from so-called supporters and they were diabolical, absolutely outrageous. ""Stevie carried the club last year and this year. He's always put Liverpool first."" Thompson, who savoured seven title-winning seasons and two European Cup triumphs during his Anfield playing career, is confident that the lure of Champions League football will keep Gerrard at Anfield. ""I hope Champions League football will beckon for Liverpool - either as winners or as finishing fourth in the Premiership - and he will commit himself. ""There has been a lot of soul-searching the way things have gone lately. ""I hope he's hardening to the fact he will have big decisions to make but I hope it is to the benefit of Steven Gerrard and I hope it is worthwhile for Liverpool."" "
sport," New Southampton manager Harry Redknapp faces an immediate reunion with his old club Portsmouth after they were drawn together in the FA Cup fourth round.  Exeter City face a home tie against Middlesbrough if they can see off holders Manchester United in a replay. Oldham's reward for beating Manchester City is a home tie with Bolton, while Yeovil will be away to Charlton. Chelsea host Birmingham, Tottenham travel to West Brom and Arsenal will entertain Championship side Wolves. Saints boss Redknapp was upbeat about the draw despite having to face the club he walked out on just six weeks ago. ""I've said before, I can walk away from Portsmouth with my head held high, I'm proud of what I did there and no one can take that away from me,"" said Redknapp. ""Maybe I'll be in for some stick, there's always some of that but we'll get on with it and it's only a game of football."" Birmingham manager Steve Bruce admitted their trip to Stamford Bridge to face Premiership leaders Chelsea was the toughest draw possible. Bruce said: ""I'm still in shock. We've given good accounts of ourselves against Chelsea in the past and played well when we lost 1-0 at home at the start of the season - but that's the past. ""But it's the best competition in the world as far as I am concerned and we will give it our best shot."" Brentford boss Martin Allen remained cautious despite his side's favourable draw - a home tie with either Hartlepool or Boston. ""The best thing is, it's a home game. However, we know that whoever we play it is going to be a really tough game,"" said Allen. ""But it's not about the opposition, it's about us. We all want to get through to the next round and face a massive team, that's the way it is.""  Meanwhile, the BBC has confirmed it will be televising Exeter's replay with Man Utd live on Wednesday 19 January, from 1930 on BBC One.  Derby v Watford or Fulham  Man Utd or Exeter v Middlesbrough  Cardiff or Blackburn v Colchester  Chelsea v Birmingham  West Ham v Sheff Utd  Oldham v Bolton  Arsenal v Wolverhampton  Everton v Sunderland  Nottm Forest v Peterborough  Brentford v Hartlepool or Boston  Reading or Swansea v Leicester or Blackpool  Burnley or Liverpool v Bournemouth  Southampton v Portsmouth  West Brom v Tottenham  Newcastle v Coventry  Charlton v Yeovil "
tech," Some of the most vivid descriptions of the devastation in southern Asia are on the internet - in the form of web logs or blogs.  Bloggers have been offering snapshots of information from around the region and are also providing some useful information for those who want to help. Indian writer Rohit Gupta edits a group blog called Dogs without Borders. When he created it, the site was supposed to be a forum to discuss relations between India and Pakistan. But in the wake of Sunday's tsunami, Mr Gupta and his fellow bloggers switched gears.  They wanted to blog the tsunami and its aftermath. One Sri Lankan blogger in the group goes by the online name Morquendi. With internet service disrupted by the tsunami, Morquendi started sending SMS text messages via cell phone from the affected areas of Sri Lanka. ""We started publishing these SMSes,"" says Mr Gupta.  ""Morquendi was describing scenes like 1,600 bodies washed up on a shore, and people burying, and burying and burying them. People digging holes with their hands. And this was coming through an SMS message. ""We didn't have visual accounts on radio or on TV, or in the print media."" Soon, thousands of web users around the world were logging on to read Morquendi's first hand accounts. In one message, Morquendi wrote about a Sri Lankan woman who was running home with a friend when the wave hit. ""She was being swept away,"" Morquendi's message read. ""She grabbed a tree with one hand and her friend with the other. She says she watched the water pull her friend away."" Mr Gupta says the power of Morquendi's text message blogs was palpable. ""He was running around, looking for friends, burying bodies, carrying bodies,"" Mr Gupta says of Morquendi. ""I can't even begin to imagine the psychological state he was in when he was sending us reports, and doing the relief work at the same time. ""He was caught between being a journalist and being a human being.""  Others blogs are helping to spread information about relief efforts. Dina Mehta is an Indian blogger who's helping with the newly created South East Asia Earthquake and Tsunami Blog. She says the blog is not meant to be filled with first person accounts. ""What we're doing is we're building a resource,"" she says. ""Anyone who says, OK, I want to come and do some work in India, volunteer in India, or in Sri Lanka or Malaysia, this is the sort of one-stop-shop that they can come to for all sorts of resources - emergency help lines, relief agencies, aid agencies, contacts for them etc.""  Ms Mehta also says she wishes that governments in the region would realise the power of blogs. ""Imagine if they had this resource available to them, if there was a disaster, how quickly you could funnel aid in, and get people to help,"" she says. Bloggers in the United States are also getting involved. Ramdhan Yadav Kotamaraja is originally from India, but now lives in Dallas. Mr Kotamaraja wanted to help those affected by the tsunami by pooling money with concerned friends. So, he set up an online payment system on his website. Then, says Mr Kotamaraja, the blogging world found out. ""All my blogger friends started linking up my site, and I saw a lot of people other than my friends. I'd say 70% of the donations came from people I don't know. ""It's simply unbelievable to me, that people that I don't know will come and start donating."" News spreads quickly on weblogs, a phenomenon that helps bloggers expand their audience and scope. In Sri Lanka, blogger Morquendi is recruiting others to help. One recruit calls himself Heretic. In one of his latest posts, Heretic asks: ""Have you ever seen fishing trawlers on the road? Ever seen a bus inside a house? ""Well,"" Heretic writes, ""that was just the least affected areas - so you can just imagine - or can you?"" He concludes: ""Keep it blogged.""  Clark Boyd is technology correspondent for The World, a BBC World Service and WGBH-Boston co-production. "
politics," Nine overseas embassies and high commissions will close in an effort to save money, UK Foreign Secretary Jack Straw has announced.  The Bahamas, East Timor, Madagascar and Swaziland are among the areas affected by the biggest shake-up for the diplomatic service for years. Other diplomatic posts are being turned over to local staff. Mr Straw said the move would save £6m a year to free up cash for priorities such as fighting terrorism.  Honorary consuls will be appointed in some of the areas affected by the embassy closures. Nine consulates or consulates general will also be closed, mostly in Europe and America.  They include Dallas in the US, Bordeaux in France and Oporto in Portugal, with local staff replacing UK representation in another 11. The changes are due to be put in place before the end of 2006, with most savings made from cutting staff and running costs. Some of the money will have to be used to fund redundancy payments. In a written statement, Mr Straw said: ""The savings made will help to underpin higher priority work in line with the Foreign and Commonwealth Office's strategic priorities, including counter- proliferation, counter-terrorism, energy and climate change. ""Some of the savings will also be redeployed to strategic priority work within certain regions where we are closing posts. ""In Africa, for instance, we plan to create new jobs to cover these issues across the region, with a new post in Nairobi to help support our work on climate change, one in Nigeria to cover energy and one in Pretoria to cover regional issues more generally as well as covering Maseru and Mbabane.""  The Foreign Office currently has about 6,100 UK-based staff. It has opened major new missions on Baghdad and Basra in Iraq, Kabul in Afghanistan and Pyongyang in North Korea since 1997 in response to what the government says are changing needs. Since 1997 10 overseas posts have been closed - excluding Wednesday's cuts - but 18 new embassies or consulates have been opened. The shake-up is aimed at helping making £86m in efficiency savings between 2005 and 2008. The chancellor has demanded all government departments make similar savings. Shadow foreign secretary Michael Ancram said there was a constant need to ensure value for money from foreign missions. ""But the government must give a far clearer reason for making the dramatic changes it has announced and must show that British commercial interests and the interests of Britons abroad will not be adversely affected,"" he said. "
politics," Women MPs endure ""shocking"" levels of sexist abuse at the hands of their male counterparts, a new study shows.  Male MPs pretended to juggle imaginary breasts and jeered ""melons"" as women made Commons speeches, researchers from Birkbeck College were told. Labour's Yvette Cooper said she found it hard to persuade Commons officials she was a minister and not a secretary. Some 83 MPs gave their answers in 100 hours of taped interviews for the study ""Whose Secretary are You, minister"".  The research team, under Professor Joni Lovenduski, had set out to look at the achievements and experiences of women at Westminster. But what emerged was complaints from MPs of all parties of sexist barracking in the Chamber, sexist insults and patronising assumptions about their abilities. Barbara Follet, one of the so-called ""Blair Babes"" elected in 1997, told researchers: ""I remember some Conservatives - whenever a Labour woman got up to speak they would take their breasts - imaginary breasts - in their hands and wiggle them and say 'melons' as we spoke."" Former Liberal Democrat MP Jackie Ballard recalled a stream of remarks from a leading MP on topics such as women's legs or their sexual persuasion. And ex-Tory education secretary Gillian Shepherd remembered how one of her male colleagues called all women ""Betty"".  ""When I said, 'Look you know my name isn't Betty', he said, 'ah but you're all the same, so I call you all Betty'."" Harriet Harman told researchers of the sheer hostility prompted by her advancement to the Cabinet: ""Well, you've only succeeded because you're a woman."" Another current member of the Cabinet says she was told: ""Oh, you've had a very fast rise, who have you been sleeping with?"" Even after the great influx of women MPs at the 1997 general election, and greater numbers of women in the Cabinet, female MPs often say they feel stuck on the edge of a male world.  Liberal Democrat Sarah Teather, the most recent female MP to be elected, told researchers: ""Lots of people say it's like an old boys club. ""I've always said to me it feels more like a teenage public school - you know a public school full of teenagers."" Prof Joni Lovenduski, who conducted the study with the help of Margaret Moran MP and a team of journalists, said she was shocked at the findings. ""We expected a bit of this but nothing like this extent. We expected to find a couple of shocking episodes."" But she said there was a difference between the experiences of women before the 1997 intake and afterwards. This was mainly because there were more women present in Parliament who were not prepared to ""put up with"" the sexist attitudes they came across, Prof Lovenduski said. But she added: ""Some women, including the women who came in 1997, received extraordinary treatment and I am not convinced that if the number of women changed back to what it was before 1997 that things would not change back. ""What I think is shocking to the general public is that these things go on in the House of Commons."" The interviews are to be placed in the British Library as a historical record. "
business," India's defence minister has opened the country's Aero India 2005 air show with an invitation for global aerospace firms to outsource jobs to the nation.  Pranab Mukherjee said such companies could take advantage of India's highly skilled workers and low wages. More than 240 civil and military aerospace firms from 31 countries are attending the show. Analysts said India could spend up to $35bn (£18.8bn) in the aviation market over the next 20 years. Giants such Boeing and Airbus - on the civil aviation front - as well as Lockheed Martin and France's Snecma - on the military side - are some of the firms attending the show. ""There is tremendous scope for outsourcing from India in areas where the companies are competitive,"" said Mr Mukerjee. ""We are keen to welcome international collaborations that are in conformity with our national goals.""  Lockheed said it had signed an agreement with state-owned Hindustan Aeronautics (HAL) to share information on the P-3 Orion maritime surveillance aircraft.  In fact, the Indian Armed Force is considering the buying of used P-3 Orion as well as F-16 fighter jets from Lockheed. The US military industry has show a strong interest to open a link with India, now that relations between the two countries have improved a lot. In fact, it is the first time the US Air Force will attend the air show since sanctions imposed in 1998 after India's nuclear tests were lifted. But the Indian Air Force is also considering proposals from other foreign firms such as France's Dassault Aviation, Sweden's Saab and Russia's Mikoyan-Gurevich. Meanwhile, France's Snecma has also said it plans a joint venture with HAL to make engine parts, with an initial investment of $6.5m.  On the civilian front, Boeing announced a deal with India's HCL Technologies to develop a platform for the flight test system of its 787 Dreamliner aircraft. The US company also said it had agreed with a new Indian budget airline the sale of 10 737-800 planes for $630m. The airline, SpiceJet, will also have the option to acquire 10 more aircraft. Airbus has also recently signed fresh deals with two Indian airlines - Air Deccan and Kingfisher. In addition, the European company has plans to open a training centre in India. Meanwhile, flag carrier Air India is considering to buy 50 new aircraft from either Boeing or Airbus. ""No other market is going to see the growth that will be seen here in the coming years,"" said Dinesh Keskar, senior vice president Boeing. "
sport," Chelsea winger Arjen Robben has broken two metatarsal bones in his foot and will be out for at least six weeks.  Robben had an MRI scan on the injury, sustained during the Premiership win at Blackburn, on Monday. ""Six weeks is the average time to heal this injury and then I need a few more weeks to be completely fit again,"" he told Dutch newspaper Algemeen Dagblad. ""I had a feeling it was serious but because of the swelling it was impossible to make a final diagnosis."" The 21-year-old missed the first three months of the season with a similar injury after a challenge with Roma's Olivier Dacourt. And he added: ""It felt different then last summer when I had the same injury on my other foot. ""Then I could walk already after three days but I stayed sidelined for a long period. I hope that it will now take me six to eight weeks."" Chelsea physio Mike Banks was hopeful that Robben could return at some point in March. ""The fractures are tiny and he could be playing next month,"" Banks told the club's website. ""One is a chip on the side of his foot, the other is a small break on the third metatarsal. ""But this is not the traditional metatarsal that has become so famous since the last World Cup and which has kept Scott Parker out for two months.""  David Beckham suffered a broken metatarsal in the build up to the 2002 World Cup in Korea and Japan. Robben, who has been a key part of the Blues' push for four trophies, claims he knew instantly something was wrong when he was felled by Blackburn midfielder Aaron Mokoena. ""I felt my leg go,"" he said. ""I felt it straight away after Mokoena hit me with a wild kick on my left foot."" "
politics," Thousands of hunt supporters have been out on the first day of hunting in England and Wales after the ban on hunting with dogs came into force.  The Countryside Alliance called on hunt supporters to meet as normal, but vowed to stay within the law. Although hunting with dogs is now a criminal offence, exercising hounds, chasing a scent trail and flushing out foxes to be shot are still legal. One anti-hunt protester was taken to hospital after a violent clash in Kent.  The man suffered facial injuries after an incident involving a group of men at the end of the East Kent Hunt, near Ashford. In Wiltshire, police arrested four men under the new law suspected of hunting with dogs. The group, from South Wales and Ireland, have been released on bail but police say they may face prosecution under new poaching laws.  It is believed more than 270 hunts went out on Saturday, just one day after the ban came in.  They were greeted by big crowds in many areas of the country, with actor Jeremy Irons and former minister Kate Hoey among the supporters. Anti-hunt groups - such as the League Against Cruel Sports - deployed 100 monitors at hunts to check for illegal activity.  Mike Hobday, from the league, said video evidence of the law being broken was to be passed onto police. ""Our evidence suggests that most hunts did operate within the law, many meeting and promptly going home and others peacefully exercising their hounds or drag hunting. ""However, we have received reports of what we believe is clearly illegal activity by a number of hunts across Britain."" BBC correspondent Simon Hall at Postbridge on Dartmoor in the West Country said 2,000 people had turned out to welcome the hunt.  And the BBC's Sarah Mukherjee, with the Beaufort Hunt in Badminton, Gloucestershire said several hundred people had gathered on foot to see the hunt, with 150 on horseback. Tom Heap, BBC rural affairs correspondent, said it appeared that hunstman had, for now, been sticking to the new rules. And while there was big turnout in support of the hunts on Saturday, he said it remains to be seen if the level of backing can be maintained.  Before riding out with the hunt, former minister Kate Hoey told crowds: ""We will prevail and this law will have to be overturned."" Judith Moritz, in Melton Mowbray, said anti-hunt activists were out to monitor the four hunts operating in that part of Leicestershire, but were outnumbered by large crowds of followers. The Countryside Alliance said the meets would show the new law was ""impossibly difficult to determine"" and open to different interpretations.  Chief executive Simon Hart said: ""There has been hunting in England for 700 years. This [ban] may take two or three years, perhaps two or three months, to unpick. ""It will be nothing more than a temporary break in normal service, as broadcasters say."" Conservative family spokeswoman Theresa May said if the party was in government again it would make sure the law was repealed. Suffolk Chief Constable Alastair McWhirter, the Association of Chief Police Officers' spokesman on rural policing, told the BBC the law would be enforced, although the police would not break up hunts. The Attorney General Lord Goldsmith has so far not issued any instructions to police on how they should deal with any hunters who do violate the law. He said he would consult the director of public prosecutions and the police ""in the near future"" to decide what measures to take on hunting prosecutions. "
tech," The next-generation DVD format Blu-ray is winning more supporters than its rival, according to its backers.  Blu-ray, backed by 100 firms including Sony, is competing against Toshiba and NEC-backed HD-DVD to be the format of choice for future films and games. The Blu-Ray Association said on Thursday that games giants Electronic Arts and Vivendi would both support its DVD format. The next generation of DVDs will hold high-definition video and sound. This offers incredible 3D-like quality of pictures which major Hollywood studios and games publishers are extremely keen to exploit in the coming year. In a separate press conference at the Consumer Electronics Show in Las Vegas, Toshiba announced that DVD players for its technology would be on the market by the end of 2005.  ""As we move from standard definition video images to high-definition images, we have a much greater need for storage,"" Richard Doherty, from Panasonic's Hollywood Laboratories, one of the pioneers of Blu-ray, told the BBC news website. ""So by utilising blue laser-based technology we can make an optical laser disc that can hold six times as much as today's DVD."" A Blu-ray disc will be able to store 50GB of high-quality data, while Toshiba's HD-DVD will hold 30GB. Mr Doherty added that it was making sure the discs could satisfy all high-definition needs, including the ability to record onto the DVDs and smaller discs to fit into camcorders. Both Toshiba and Blu-ray are hopeful that the emerging DVD format war, akin to the Betamax and VHS fight in the 1980s, can be resolved over the next year when next-generation DVD players start to come out. When players do come out, they will be able to play standard DVDs too, which is good news for those who have huge libraries of current DVDs.  But the support from Vivendi and Electronics Arts is a big boost to Blu-ray in the battle for supremacy.  Gaming is a $20 billion industry worldwide, so is as crucial as the film industry in terms of money to be made. ""The technical requirement for game development today demands more advanced optical-disc technologies,"" said Michael Heilmann, chief technology officer for Vivendi Universal. ""Blu-ray offers the capacity, performance and high-speed internet connectivity to take us into the future of gaming."" EA, a leading games developer and publisher, added that the delivery of high-definition games of the future was vital and Blu-ray had the capacity, functionality and interactivity needed for the kinds of projects it was planning. Sony recently announced it would be using the technology in its next generation of PlayStations. Mr Doherty said gamers were ""ravenous"" for high-quality graphics and technology for the next generation of titles. ""Gamers, especially those working on PCs, are always focused on more capacity to deliver textures, deeper levels, for delivering higher-resolution playback.""  He added: ""The focus for games moving forward is on increased immersion.  ""Gaming companies really like to focus on creating a world which involves creating complicated 3D models and textures and increasing the resolution, increasing the frame rate - all of these are part of getting a more immersive experience."" Fitting these models on current DVD technologies means compressing the graphics so much that much of this quality is lost. As games move to more photo-real capability, the current technology is limiting. ""They are thrilled at the advanced capacity to start to build these immersive environments,"" said Mr Doherty. Currently, graphics-intensive PC games also require multiple discs for installation. High-definition DVDs will cut down on that need. Likewise, consoles rely on single discs, so DVDs that can hold six times more data mean much better, high-resolution games. Blu-ray has already won backing from major Hollywood studios, such as MGM Studios, Disney, and Buena Vista, as well as top technology firms like Dell, LG, Samsung and Phillips amongst others. While Toshiba's HD-DVD technology has won backing from Paramount, Universal and Warner Bros. ""The real world benefits (of HD-DVD) are apparent and obvious,"" said Jim Cardwell, president of Warner Home Video. Mr Cardwell added that rapid time to market and dependability were significant factors in choosing to go with HD-DVD. Both formats are courting Microsoft to be the format of choice for the next generation Xbox, but discussions are still on-going. Next generation DVDs will also be able to store images and other data. CES is the largest consumer electronics show in the world, and runs from 6 to 9 January. "
sport," Mark Lewis-Francis has stepped up his preparations for the new season by taking advice from British sprint icon Linford Christie.  The 22-year-old is set to compete at Sheffield this weekend and will then take on Maurice Greene and Kim Collins in Birmingham on 18 February. ""Training in Wales and getting advice from Linford Christie is broadening my mind,"" said Lewis-Francis. The sprinter has also shed weight since winning relay gold at the Athens Games. ""Last year I was 91kg, now I am 86.9kg - hopefully my times will come down,"" he said. ""This has been brought about by eating the right foods and cutting out the snacks. It is just discipline and being more focused about what I am doing.  ""I am still keeping up my weights work and I can see the improvement in my running."" Despite playing his part in Britain's successful 4x100m relay team, Lewis-Francis still feels the frustration of missing out on the individual 100m final at the 2004 Olympics. ""That was heartbreaking, but I had made it to the semi-final and for me, on a personal level, that was an achievement. ""I just have to be patient and build up for the next Olympics. That is my goal and whatever I do between now and then will be geared to making the final."" "
politics," Parents who refuse to allow former partners contact with their children could be electronically tagged under plans being considered by ministers. Curfews and community service orders were other options which could be used if court orders to allow parental access were defied, Lord Falconer said. The constitutional affairs secretary outlined some of the plans on Tuesday. He denied fathers' activists had forced the changes, telling the BBC ""there is a recognition that something is wrong"". Between 15,000 and 20,000 couples go to court to resolve access disputes each year, although in nine out of 10 separations there is no court intervention.  Lord Falconer told BBC Radio 4's Today programme he hoped voluntary mediation could help solve disputes before they reached court. But he opposed compulsory mediation, saying that it would lead to many people taking part with the wrong attitude. Other plans include:    - Parenting plans to give advice on access arrangements, based on real-life examples that have worked in the past   - Extending in-court conciliation - more informal hearings before contested court cases   - Better access to legal, emotional and practical advice by telephone and internet   - Legal aid changes to give incentives for early resolution of disputes.     Judges can already jail parents who breach contact orders but that was a ""nuclear option"" which was rarely used as it was not seen as being in the child's interests, a spokesman said. The aim of the new legislation was to provide a ""medium range"" of penalties, such as fines, community service orders, compulsory anger management or parenting classes or curfews.  Failure to comply with these measures could result in offenders being electronically tagged. On the possibility of tagging uncooperative parents, Lord Falconer said: ""Tagging may be going too far, but let's have a debate about that."" Full details of the new powers will not be revealed until a bill is published ""in the next two weeks,"" a spokesman said.  The government's proposals have met with disapproval from fathers' rights groups. John Ison, from the controversial group Fathers 4 Justice, said: ""It is very disappointing. What we have got is a cynical case of recycling existing legislation."" Jim Parton, from Families Need Fathers, said the new proposals ""lacked compulsion"".  ""We would like to see couples develop a plan and then have it as a source of a court order - then you know where you stand, you know what the minimum access is. ""Otherwise, you see people make agreements which then fall apart."" Mr Parton said he had been told by Children's Minister Margaret Hodge there was not enough time to pass the bill through parliament before the general election, which is likely to take place in May.  The Conservatives have called for an equal split between parents on access to be made law. Theresa May, shadow secretary for the family, told BBC Radio 4's Today programme that the government's plans were ""inadequate"" and were ""papering over the cracks of the current system"". She said a Conservative government would bring a ""radical reform"" of the family courts, as well as enforcing a ""legal presumption of co-parenting and compulsory mediation"". ""We want to make courts the last resort, rather than the first resort,"" she added. The government says children cannot simply be divided up ""like property"" when a marriage collapses. The Liberal Democrats have argued for flexibility in deciding access rules, rather than having ""rigid targets"". "
sport," Lewis Moody has flown to Dublin to join England's camp ahead of their RBS Six Nations game against Ireland on Sunday.  Despite joining the squad, the Leicester flanker only has a ""slim"" chance of playing because of an infection in his finger. A decision will be taken on Saturday as to whether the 26-year-old will be declared fit. If he fails to recover in time for the game, his place at the back of the pack will be taken by Andy Hazell. Chris Jones will then start the game on the bench. ""The chances of him playing are very slim,"" said coach Andy Robinson. ""The infection is deeper than was thought.""  Moody had to be put on a drip in an attempt to force antibiotics through his infected finger. He suffered the cut playing against France at Twickenham and it became infected during a 10-minute outing as a replacement for Leicester against Newcastle last Saturday. ""The mud got into it,"" Robinson added. ""He has had a big course of antibiotics but they haven't done the job we hoped they would."" Robinson has already been forced to make one change to the starting line-up with Bath prop Matt Stevens coming in for the injured Phil Vickery.  The 22-year-old has only made 10 starts for his club but has made 49 appearances from the bench. ""It can be frustrating but I've had a lot more game time this season and I'm ready for it,"" Stevens said. ""I've been on tour with these boys and I've been in the England set-up for two years so I know the calls and the way they play."" Stevens will be winning his third cap on Sunday after coming on twice as a replacement on the tour to New Zealand last year.  Robinson has confirmed that fly-half Charlie Hodgson will be the first-choice kicker despite his three missed penalties and a drop goal against France. ""Charlie's state of mind is very good,"" said Robinson. ""Obviously, we are all disappointed we lost the French game and the circumstances in which we did. ""But he responded well last week in his goalkicking for Sale and he will be our first-choice kicker this week.""  Robinson also admits his side must improve their line-out work against Irish duo Malcolm O'Kelly and Paul O'Connell, one of the most effective partnerships in the game. ""In each game we've missed a number of line-outs,"" he added. ""It cost us the game against Wales but it has improved. ""It was better against France and will have to go up another notch against Ireland. It will be a huge battle. ""Look at the way they tore us apart last year. If it doesn't function, we will be in for a torrid time."" "
sport," Liverpool captain Steven Gerrard has reiterated his desire to stay at Anfield and win trophies with the club.  The 24-year-old England midfielder is determined to see out his contract, despite reported interest from Chelsea. He said: ""I'm signed here for this season and another two so there is no situation. There's a lot of speculation but that's not down to me. ""As club captain all I want to do is help us get back up the table and into the Champions League again."" Gerrard looked set to move to Chelsea during the summer and speculation of a switch to Stamford Bridge has again arisen, with the January transfer window approaching. He raised doubts about his Reds future when he said he wanted the club to prove they were title challengers in the very near future or he might leave. Liverpool boss Rafael Benitez has insisted that Gerrard has promised him he wants to stay at Anfield. Benitez said: ""I said to Steven that I was sure he wanted to stay here and he said 'I do'.  ""I then said to him 'Look, if you want to win titles, you want medals and you want Liverpool to have these things then I am going to need your help'. ""I really think he wants to stay so now what we must do is make the squad stronger for him."" Meanwhile, Gerrard has urged the Anfield board to sign Real Madrid striker Fernando Morientes in the January transfer window. Morientes, 28, has already expressed a willingness to come to England. Gerrard added: ""He's a great player. He scores goals in the league, in cup competitions and also in the Champions League. ""I don't think he'd be able to play for us in Europe this season but if we are able to get hold of him, we'd be getting ourselves a great player.  ""He'd have Spanish coaches, a Spanish manager and we have got three or four Spanish players here now so they'll help him settle in. ""Rafael Benitez knows what he wants and he knows how to strengthen the squad he's got and if the right players become available at the right price I am sure we will strengthen. ""It would certainly be nice to see a few new faces in January to freshen things up."" "
politics," People could be given the mobile phone number of their local bobby under an overhaul of policing in England and Wales unveiled by David Blunkett.  The plans include a dedicated policing team for each neighbourhood and a 10 point compulsory customer charter. The home secretary said targets would be put in place to ensure that the public got a good response from police. Local people would also be able to ""trigger"" action on specific problems if they felt nothing was being done. Local councillors would have to show certain conditions had been met before invoking the power. And police could refuse the request if the complaints were frivolous, would only cause annoyance or would pose too heavy a burden on resources.  Mr Blunkett said a new three digit number would be created for non-emergency phone calls to police. The best performing police services would get more cash and extra freedoms, he said, but he would not shirk from stepping in where the public was being failed. The home secretary's powers to suspend or sack chief constables are being reviewed after Mr Blunkett's battle with Humberside chief David Westwood over intelligence failures on Soham murderer Ian Huntley.  Opposition parties also want more local policing to tackle nuisance behaviour and other crime but they accuse ministers of tying the police up with paperwork. Tory spokesman David Davis said the proposals were ""little more than a taxpayer-funded PR exercise"" ahead of a general election predicted for next May.  Police forces were already ""buried"" under existing government initiatives and there was little in the latest plans to reassure them,"" said Mr Davis. Earlier Lib Dem home affairs spokesman Mark Oaten said the government was right to want to increase the links between local people and the police. ""But these measures will only work if they're matched with a cut in the amount of paperwork - and investment in modern equipment to keep the police out on the streets.""  Before delivering a statement to MPs, Mr Blunkett was joined by Tony Blair at Welling School, in south east London, which is at the heart of a community policing initiative. Mr Blunkett said he wanted ""to go back to a time when I was very young, when you expected the police to be part of the community and the community to be part of policing and where people were joined together in partnership making it work"". The prime minister said the law-abiding citizen should be in charge of the community and ""not the minority who want to cause trouble"".  Mr Blunkett already boasts about producing record police numbers. He has also started to recruit 25,000 Community Support Officers (CSOs) and the new plans would allow all police forces to give them the power to detain suspects. An extra £50m was promised on Tuesday so 2,000 new CSOs can be recruited now rather than next year. Within two years, every force will be expected to keep to a ""coppers' contract"" on what kind of service the public can expect. A Mori poll this summer suggested policing, unlike health and education, was the one major public service where people were less satisfied the more contact they had with it. The plans also include the idea of allowing people join police forces at different levels rather than the traditional way of making everybody spend specific amounts of time as a constable before being promoted. There will also be ""specific exercises"" to encourage black and Asian people to join the police at senior ranks. "
